"","from","Augur","Digix","Golem"
"5031",1.26754271887399e+48,0,1,0
"5032",1.26774647126631e+48,3,0,0
"5033",1.26823928247214e+48,6,0,0
"5034",1.26824913651789e+48,39,0,0
"5035",1.26894371385959e+48,0,1,0
"5036",1.26905670109293e+48,2,0,0
"5037",1.26907172107076e+48,0,1,0
"5038",1.26911260927033e+48,0,2,0
"5039",1.26941575454169e+48,0,3,0
"5040",1.26998106532232e+48,0,0,2
"5041",1.27031286698335e+48,0,1,0
"5042",1.27039736547972e+48,0,1,0
"5043",1.27042041014553e+48,0,1,0
"5044",1.27048331764241e+48,0,2,0
"5045",1.27050140243734e+48,1,0,0
"5046",1.27104066452356e+48,3,0,0
"5047",1.27119109331733e+48,0,0,14
"5048",1.2713413856854e+48,0,0,3
"5049",1.27135957811515e+48,2,0,0
"5050",1.27259784691495e+48,0,0,1
"5051",1.27279174222535e+48,1,0,0
"5052",1.27288116425784e+48,1,0,0
"5053",1.27305753838479e+48,2,0,0
"5054",1.27319936191965e+48,0,1,0
"5055",1.27324879465006e+48,0,1,0
"5056",1.27337381001706e+48,1,0,0
"5057",1.27373820573365e+48,0,1,0
"5058",1.27443068394847e+48,1,0,0
"5059",1.27451088056537e+48,6,14,2
"5060",1.27453211186994e+48,0,0,1
"5061",1.2748559129417e+48,0,0,3
"5062",1.27529835667863e+48,1,0,0
"5063",1.27558106250514e+48,0,0,2
"5064",1.27574771061244e+48,3,0,0
"5065",1.27589978600404e+48,2,0,0
"5066",1.27614900052986e+48,0,1,0
"5067",1.27674400718173e+48,0,1,0
"5068",1.27684267485398e+48,0,1,0
"5069",1.27759105470643e+48,2,0,0
"5070",1.27762817708631e+48,145,0,0
"5071",1.27794018200271e+48,0,1,0
"5072",1.27796717782327e+48,0,0,1
"5073",1.27805517051149e+48,1,0,0
"5074",1.27833736841455e+48,2,0,0
"5075",1.27871428315027e+48,1,0,0
"5076",1.27897058482656e+48,0,1,0
"5077",1.27901251631347e+48,0,0,1
"5078",1.27908248449973e+48,1,2,0
"5079",1.27932111040398e+48,11,0,0
"5080",1.2796031202208e+48,0,0,1
"5081",1.28018722108043e+48,0,2,0
"5082",1.28020074766568e+48,5,0,1
"5083",1.28023842589154e+48,1,0,0
"5084",1.28076598727411e+48,35,0,0
"5085",1.28077000301414e+48,0,1,0
"5086",1.28085231077171e+48,3,0,0
"5087",1.28093451570575e+48,1,1,0
"5088",1.28105049918539e+48,1,0,0
"5089",1.28112624341334e+48,2,0,1
"5090",1.28127498313228e+48,1,0,0
"5091",1.28158631356918e+48,0,1,0
"5092",1.28204694522644e+48,1,0,0
"5093",1.28224152668515e+48,0,1,0
"5094",1.2824416627252e+48,0,0,1
"5095",1.28268323608811e+48,0,1,0
"5096",1.28279557797092e+48,0,0,2
"5097",1.28295341419592e+48,1,0,0
"5098",1.28388291792123e+48,0,0,1
"5099",1.28391397132403e+48,2,0,0
"5100",1.28479784999063e+48,0,3,0
"5101",1.28507512652854e+48,0,1,0
"5102",1.28537059314175e+48,2,0,0
"5103",1.28571051874027e+48,1,0,0
"5104",1.28593450872351e+48,0,1,0
"5105",1.28599577527751e+48,0,28,0
"5106",1.28605900793947e+48,0,1,0
"5107",1.28633990530935e+48,1,0,0
"5108",1.28656467558143e+48,0,0,1
"5109",1.28694545225624e+48,0,0,2
"5110",1.28775811539336e+48,1,0,0
"5111",1.28807882607591e+48,0,7,0
"5112",1.28841627435827e+48,5,0,0
"5113",1.28845344332166e+48,0,0,4
"5114",1.28866944767861e+48,0,1,0
"5115",1.28869537728726e+48,0,1,0
"5116",1.28896715953264e+48,0,0,1
"5117",1.28935783347699e+48,0,0,3
"5118",1.28967759719175e+48,0,0,2
"5119",1.29059142325669e+48,0,1,0
"5120",1.29107055623496e+48,0,1,0
"5121",1.29123418514955e+48,1,0,0
"5122",1.29150095406542e+48,2,0,0
"5123",1.29175181631847e+48,0,1,0
"5124",1.29179950179032e+48,0,0,26
"5125",1.29229289882069e+48,2,0,0
"5126",1.2923332453692e+48,1,3,2
"5127",1.29259897367418e+48,1,0,0
"5128",1.29264166068984e+48,0,0,2
"5129",1.29371213799776e+48,0,0,1
"5130",1.29372791976981e+48,0,0,1
"5131",1.29386116663818e+48,0,1,0
"5132",1.29538388990182e+48,0,1,0
"5133",1.2956803651868e+48,1,0,0
"5134",1.29593747636786e+48,3,0,0
"5135",1.29594951980383e+48,0,0,1
"5136",1.29598486227403e+48,0,0,1
"5137",1.29617469246547e+48,1,0,0
"5138",1.29622487208253e+48,1,0,0
"5139",1.29633834639824e+48,2,0,0
"5140",1.29641494951193e+48,0,0,2
"5141",1.29660409372345e+48,0,7,0
"5142",1.29660588704061e+48,0,0,1
"5143",1.29670102336591e+48,0,0,1
"5144",1.2969172679888e+48,0,2,0
"5145",1.29704978451222e+48,0,0,1
"5146",1.29729272145188e+48,0,0,1
"5147",1.29771918308196e+48,0,1,0
"5148",1.29804279361511e+48,1,0,0
"5149",1.29821004873778e+48,0,0,1
"5150",1.29846428703363e+48,0,2,0
"5151",1.29867822801202e+48,0,0,2
"5152",1.29871490564172e+48,0,14,0
"5153",1.2987246220897e+48,0,7,0
"5154",1.2988400037346e+48,0,2,0
"5155",1.29951709381392e+48,0,1,0
"5156",1.29971041387514e+48,2,0,0
"5157",1.29971764325548e+48,1,0,0
"5158",1.29974067617265e+48,0,1,0
"5159",1.30068370768581e+48,0,0,41
"5160",1.30101206868338e+48,0,7,0
"5161",1.30184268030637e+48,0,0,2
"5162",1.30195093675319e+48,0,1,0
"5163",1.30204986840497e+48,1,0,0
"5164",1.30230652841247e+48,0,2,0
"5165",1.30260787167808e+48,0,5,0
"5166",1.302851305242e+48,2,0,0
"5167",1.30346868788566e+48,1,0,0
"5168",1.30360139939671e+48,0,0,6
"5169",1.30364985822852e+48,1,0,0
"5170",1.30400544125831e+48,0,0,3
"5171",1.30409311321693e+48,0,1,0
"5172",1.30424127828379e+48,0,0,1
"5173",1.30460392452144e+48,0,0,1
"5174",1.30472203036134e+48,0,1,0
"5175",1.30486349028178e+48,0,1,0
"5176",1.30536074443848e+48,0,1,0
"5177",1.30548051129956e+48,0,0,1
"5178",1.30566189631243e+48,36,0,0
"5179",1.30585544194338e+48,0,1,0
"5180",1.30596703538107e+48,0,1,0
"5181",1.30608108443136e+48,0,1,0
"5182",1.30738107234144e+48,3,0,0
"5183",1.3077821066138e+48,0,0,1
"5184",1.3079951757602e+48,0,0,2
"5185",1.30896684862362e+48,0,4,3
"5186",1.30946125702823e+48,0,1,0
"5187",1.30947265796193e+48,3,0,0
"5188",1.30963293198686e+48,0,1,0
"5189",1.31022114686548e+48,1,0,0
"5190",1.31027388315772e+48,0,0,1
"5191",1.31096339876214e+48,1,0,0
"5192",1.31127180433609e+48,0,1,0
"5193",1.31237592765823e+48,0,1,0
"5194",1.31255404059575e+48,0,1,0
"5195",1.31258000258637e+48,0,0,7
"5196",1.31261426235997e+48,0,5,0
"5197",1.3136321298597e+48,0,1,0
"5198",1.31367935343946e+48,0,3,0
"5199",1.31374910838121e+48,2,0,0
"5200",1.31390128950788e+48,0,6,0
"5201",1.31398066849777e+48,2,0,0
"5202",1.3142207486535e+48,0,0,6
"5203",1.31431665697175e+48,0,0,1
"5204",1.31478976539465e+48,2,0,0
"5205",1.31489140051071e+48,0,1,0
"5206",1.31519089468289e+48,0,1,0
"5207",1.31574504597777e+48,0,1,0
"5208",1.31579590841058e+48,0,1,0
"5209",1.31608795772766e+48,0,0,1
"5210",1.31614458680331e+48,0,1,0
"5211",1.31641951145243e+48,0,1,0
"5212",1.31694914328901e+48,0,0,1
"5213",1.31725314660771e+48,0,1,0
"5214",1.31752047789839e+48,3,0,0
"5215",1.31767770857867e+48,0,0,1
"5216",1.31788164288946e+48,1,0,0
"5217",1.3179227912481e+48,1,0,0
"5218",1.31851860613107e+48,0,0,2
"5219",1.31853960336736e+48,0,0,3
"5220",1.31893151226828e+48,1,0,0
"5221",1.31923680948608e+48,0,0,3
"5222",1.31924690911851e+48,0,1,0
"5223",1.31930515415841e+48,7,0,0
"5224",1.31946891210267e+48,0,1,0
"5225",1.31947557531085e+48,1,0,0
"5226",1.31961992140055e+48,15,0,0
"5227",1.31972108857805e+48,0,2,0
"5228",1.31988234107649e+48,0,0,1
"5229",1.31999631591478e+48,0,0,1
"5230",1.32055461550597e+48,0,1,0
"5231",1.32135788959412e+48,0,0,4
"5232",1.32159206512428e+48,0,0,7
"5233",1.32202955480306e+48,0,1,0
"5234",1.3221252344736e+48,0,1,0
"5235",1.32219577909391e+48,0,0,1
"5236",1.32257946702514e+48,3,0,0
"5237",1.32383818236364e+48,5,0,0
"5238",1.32422117030319e+48,1,0,0
"5239",1.32507028097873e+48,0,5,7
"5240",1.32549732525835e+48,0,1,0
"5241",1.32562079906215e+48,0,1,0
"5242",1.32567252418876e+48,1,0,0
"5243",1.32582676671688e+48,1,0,0
"5244",1.32607292269019e+48,0,1,0
"5245",1.3261844951123e+48,0,0,9
"5246",1.32627115653131e+48,1,0,0
"5247",1.32751213435071e+48,0,0,6
"5248",1.32805679451359e+48,0,1,0
"5249",1.32828699501024e+48,1,0,0
"5250",1.32829425548651e+48,0,1,0
"5251",1.32846475749578e+48,0,12,0
"5252",1.32877898258711e+48,0,0,2
"5253",1.32896305132791e+48,0,0,1
"5254",1.32903590760689e+48,1,1,0
"5255",1.32947238256717e+48,0,7,0
"5256",1.32953736360209e+48,0,0,1
"5257",1.32974980468581e+48,0,0,1
"5258",1.33001439258168e+48,0,1,0
"5259",1.33011398492789e+48,0,1,0
"5260",1.3302995183961e+48,2,0,0
"5261",1.33039199465395e+48,0,0,2
"5262",1.33086441463373e+48,0,1,0
"5263",1.33087255505611e+48,5,0,0
"5264",1.33102086898667e+48,0,1,0
"5265",1.33148829130641e+48,0,1,0
"5266",1.33159748132644e+48,1,0,0
"5267",1.33232562890638e+48,0,1,0
"5268",1.3324499523987e+48,1,0,0
"5269",1.33265187070897e+48,2,0,0
"5270",1.33274798782683e+48,0,0,1
"5271",1.33288200632776e+48,1,0,0
"5272",1.33307446342534e+48,1,0,0
"5273",1.33311055038713e+48,3,0,0
"5274",1.33419624320397e+48,2,0,0
"5275",1.33426074846073e+48,1,0,0
"5276",1.33441216308853e+48,0,1,0
"5277",1.33451206382323e+48,0,0,2
"5278",1.33453653442495e+48,1,0,0
"5279",1.33464044845776e+48,2,0,0
"5280",1.33465200171991e+48,0,1,0
"5281",1.33491940195317e+48,0,1,0
"5282",1.33515279181282e+48,0,7,0
"5283",1.33528110747084e+48,1,0,0
"5284",1.3354659881023e+48,0,0,2
"5285",1.33557111067125e+48,1,0,0
"5286",1.33579733016009e+48,0,0,1
"5287",1.33610428316384e+48,0,1,0
"5288",1.33728058040039e+48,0,1,0
"5289",1.33755444875743e+48,0,2,0
"5290",1.33781931900179e+48,1,0,0
"5291",1.3378235493284e+48,0,0,1
"5292",1.33846284227555e+48,0,1,0
"5293",1.33846484934169e+48,1,0,0
"5294",1.33860894983533e+48,0,0,4
"5295",1.33870367595506e+48,1,0,0
"5296",1.33887304571937e+48,0,1,0
"5297",1.3394713767546e+48,0,0,1
"5298",1.33984607327543e+48,1,0,0
"5299",1.34038626779085e+48,0,1,0
"5300",1.34073382491395e+48,0,4,0
"5301",1.34096681878631e+48,0,0,1
"5302",1.34151947174699e+48,0,0,5
"5303",1.34236038966222e+48,1,0,0
"5304",1.34242601797759e+48,0,1,0
"5305",1.34279500779968e+48,1,0,0
"5306",1.34306171211135e+48,0,0,1
"5307",1.34310151140458e+48,1,0,0
"5308",1.34338500376907e+48,0,8,0
"5309",1.3434314201793e+48,1,0,0
"5310",1.34380193015612e+48,2,0,0
"5311",1.34391155121908e+48,0,1,0
"5312",1.3444491070957e+48,0,1,0
"5313",1.34456128593993e+48,0,11,1
"5314",1.34462116806031e+48,1,0,0
"5315",1.34503960292965e+48,0,5,0
"5316",1.34571482104346e+48,1,0,0
"5317",1.34596705985195e+48,0,2,0
"5318",1.34608644857377e+48,0,0,3
"5319",1.34622261850463e+48,1,0,0
"5320",1.34663204816898e+48,0,1,0
"5321",1.34685117911393e+48,1,0,0
"5322",1.34696875178942e+48,0,0,3
"5323",1.34701022754515e+48,1,0,0
"5324",1.3473110839418e+48,0,0,1
"5325",1.34757709477892e+48,2,0,0
"5326",1.34770565393303e+48,0,9,2
"5327",1.34804293833363e+48,0,1,0
"5328",1.34812391645302e+48,0,1,0
"5329",1.34887166325703e+48,0,1,0
"5330",1.3490823159133e+48,1,0,0
"5331",1.34913925893479e+48,0,1,0
"5332",1.3492415798791e+48,0,0,4
"5333",1.34954238751118e+48,0,0,20
"5334",1.34977802061499e+48,0,1,0
"5335",1.3501902673669e+48,0,1,0
"5336",1.35058234652501e+48,0,0,3
"5337",1.35080489302267e+48,0,0,7
"5338",1.35082085212439e+48,0,0,1
"5339",1.35090396764723e+48,0,7,0
"5340",1.35100119955229e+48,0,0,1
"5341",1.35116209915767e+48,0,0,1
"5342",1.3516062197187e+48,1,0,0
"5343",1.35235171147795e+48,0,1,0
"5344",1.35251073389157e+48,1,0,0
"5345",1.35315588594035e+48,0,323,0
"5346",1.35344399451433e+48,1,0,0
"5347",1.35371118501685e+48,0,1,0
"5348",1.35379163484933e+48,0,0,1
"5349",1.35385009371918e+48,5,0,0
"5350",1.35405871772851e+48,0,1,0
"5351",1.35425906274641e+48,35,0,0
"5352",1.35434055205237e+48,8,0,0
"5353",1.35442395376985e+48,2,0,0
"5354",1.35450467403967e+48,1,0,0
"5355",1.35450991466157e+48,2,0,0
"5356",1.35463859058759e+48,0,1,0
"5357",1.35471011038581e+48,0,1,0
"5358",1.35493264669897e+48,1,0,0
"5359",1.35529398222065e+48,0,1,0
"5360",1.35557934403775e+48,0,7,0
"5361",1.35625450380683e+48,0,1,0
"5362",1.35651162165472e+48,0,1,0
"5363",1.357596797776e+48,0,3,0
"5364",1.35768314733241e+48,1,0,0
"5365",1.35822641938173e+48,0,0,3
"5366",1.35825029431931e+48,0,5,0
"5367",1.35846149299269e+48,0,1,0
"5368",1.35869590428618e+48,0,2,0
"5369",1.35876884363596e+48,2,0,0
"5370",1.35879668648347e+48,1,0,0
"5371",1.35901469267828e+48,1,0,0
"5372",1.35907455858537e+48,2,0,0
"5373",1.35921182650188e+48,0,1,0
"5374",1.35931147509312e+48,0,2,0
"5375",1.35960254334026e+48,0,0,1
"5376",1.3596069472803e+48,0,1,0
"5377",1.35976688687073e+48,0,0,2
"5378",1.35977540907231e+48,1,0,0
"5379",1.36010836327917e+48,0,0,2
"5380",1.36035143404234e+48,1,0,0
"5381",1.36058796742135e+48,1,0,0
"5382",1.36059581161177e+48,0,1,0
"5383",1.36080783343824e+48,0,1,0
"5384",1.36092413912018e+48,0,1,0
"5385",1.36104150998901e+48,3,0,0
"5386",1.36105210576695e+48,4,0,0
"5387",1.36163581669496e+48,0,0,5
"5388",1.36196908546629e+48,0,6,0
"5389",1.36205094437001e+48,2,0,0
"5390",1.36208710010362e+48,0,3,0
"5391",1.36229619113699e+48,0,2,0
"5392",1.36277520677437e+48,0,0,6
"5393",1.3628623857352e+48,0,1,0
"5394",1.36304817767374e+48,0,0,1
"5395",1.36310455153688e+48,1,0,0
"5396",1.36326405604982e+48,1,0,0
"5397",1.36352281975407e+48,3,0,0
"5398",1.3635420130314e+48,0,1,0
"5399",1.36356264011422e+48,16,0,0
"5400",1.36360507063084e+48,0,1,0
"5401",1.36369971881742e+48,0,0,1
"5402",1.36376868367959e+48,35,0,0
"5403",1.36440573581649e+48,0,0,2
"5404",1.3644197875001e+48,0,0,2
"5405",1.3649759863353e+48,0,0,6
"5406",1.36503235569881e+48,0,1,0
"5407",1.36505078662e+48,0,12,0
"5408",1.36511283485458e+48,0,0,1
"5409",1.36526653068426e+48,0,0,3
"5410",1.36573725326273e+48,0,1,0
"5411",1.36574298559621e+48,1,0,0
"5412",1.36602594406323e+48,0,0,1
"5413",1.36629166997746e+48,1,0,0
"5414",1.36693477015276e+48,0,1,0
"5415",1.36742091418661e+48,1,0,0
"5416",1.36773022903208e+48,0,0,2
"5417",1.36861595651586e+48,0,2,0
"5418",1.36889351001562e+48,0,2,0
"5419",1.36890623813087e+48,2,0,0
"5420",1.36911295731995e+48,3,0,0
"5421",1.36913800191344e+48,0,1,0
"5422",1.36917060947283e+48,0,0,1
"5423",1.36934958753397e+48,1,0,0
"5424",1.36966513647913e+48,0,1,0
"5425",1.36978887397136e+48,0,1,0
"5426",1.36996463270636e+48,5,0,0
"5427",1.37007656158949e+48,0,1,0
"5428",1.37013512432982e+48,35,0,0
"5429",1.37039362916819e+48,1,0,0
"5430",1.37054162979438e+48,3,0,0
"5431",1.3707343562657e+48,0,0,1
"5432",1.37114016624536e+48,1,0,0
"5433",1.3714345680596e+48,0,0,3
"5434",1.3715570292007e+48,0,0,1
"5435",1.37160167062239e+48,0,0,2
"5436",1.37177584617756e+48,14,0,0
"5437",1.37177727391715e+48,0,0,1
"5438",1.3718792918953e+48,0,1,0
"5439",1.37223024460291e+48,0,5,0
"5440",1.37231758290484e+48,0,2,0
"5441",1.37248040146881e+48,0,3,0
"5442",1.37260747675503e+48,0,0,1
"5443",1.37427512974981e+48,0,0,2
"5444",1.37442014169569e+48,0,1,0
"5445",1.37444920062192e+48,0,5,0
"5446",1.37525259453922e+48,1,0,0
"5447",1.37541277278077e+48,0,1,0
"5448",1.37551590007912e+48,0,0,2
"5449",1.37561707978462e+48,0,0,1
"5450",1.37600802225863e+48,0,0,1
"5451",1.37612515800997e+48,0,0,6
"5452",1.37613853900853e+48,0,1,0
"5453",1.3762868175165e+48,1,0,0
"5454",1.37644996882776e+48,0,0,5
"5455",1.37681567566917e+48,0,1,0
"5456",1.37683150879968e+48,0,1,0
"5457",1.37687708728373e+48,2,0,0
"5458",1.3773482269902e+48,0,3,0
"5459",1.37741719710956e+48,0,5,0
"5460",1.37756583914241e+48,0,1,0
"5461",1.37802627262863e+48,0,1,0
"5462",1.37924291362992e+48,1,0,2
"5463",1.37934011195307e+48,0,1,0
"5464",1.37982850200786e+48,0,1,0
"5465",1.37988880330223e+48,0,0,3
"5466",1.3800976407343e+48,0,0,3
"5467",1.38034689734706e+48,0,1,0
"5468",1.38136861390095e+48,1,0,0
"5469",1.38153463371723e+48,0,0,1
"5470",1.38189721992756e+48,0,2,0
"5471",1.38211174867852e+48,0,5,0
"5472",1.38224257486352e+48,4,0,0
"5473",1.38261936560818e+48,0,0,1
"5474",1.38284477343865e+48,1,0,0
"5475",1.38339101694941e+48,0,1,0
"5476",1.38339970590915e+48,0,9,0
"5477",1.38350181637808e+48,0,0,5
"5478",1.38396102010148e+48,0,0,2
"5479",1.38410593572633e+48,0,1,0
"5480",1.38428258114135e+48,0,3,0
"5481",1.38433143226733e+48,0,1,0
"5482",1.38465784882894e+48,1,0,0
"5483",1.38473923857464e+48,0,1,0
"5484",1.38478008647426e+48,0,0,2
"5485",1.38490102911288e+48,6,0,0
"5486",1.38492248684613e+48,1,0,0
"5487",1.38560481204535e+48,0,2,0
"5488",1.38628977319585e+48,0,5,0
"5489",1.3864088979322e+48,1,0,0
"5490",1.38644524446619e+48,0,0,5
"5491",1.3864600183448e+48,0,1,0
"5492",1.38654556764445e+48,1,0,0
"5493",1.38664478073002e+48,0,1,0
"5494",1.38675559629503e+48,1,0,0
"5495",1.38689996127004e+48,1,0,0
"5496",1.38692597630161e+48,1,0,0
"5497",1.38701636802467e+48,0,0,2
"5498",1.38718756085315e+48,0,1,0
"5499",1.38724265650808e+48,0,1,0
"5500",1.38737647881152e+48,0,1,0
"5501",1.38737830123475e+48,0,0,3
"5502",1.38753823500609e+48,0,2,0
"5503",1.38766783363232e+48,1,0,0
"5504",1.38788599874742e+48,0,1,0
"5505",1.38815088380193e+48,1,0,0
"5506",1.38820917520766e+48,0,1,0
"5507",1.38848411851051e+48,1,0,0
"5508",1.38859654960499e+48,1,0,0
"5509",1.38905194653557e+48,1,0,0
"5510",1.38922653923189e+48,0,0,2
"5511",1.3893125818433e+48,0,1,0
"5512",1.38937048207016e+48,2,0,0
"5513",1.38981402641889e+48,0,1,0
"5514",1.39027371350947e+48,0,0,1
"5515",1.39063358434033e+48,0,0,17
"5516",1.39084485381976e+48,0,0,1
"5517",1.39131923443604e+48,0,2,0
"5518",1.3915193095779e+48,0,7,0
"5519",1.39200227295751e+48,5,0,0
"5520",1.39272606463161e+48,0,1,0
"5521",1.39332871168379e+48,0,1,0
"5522",1.39347973593169e+48,0,4,0
"5523",1.39375022774754e+48,0,0,1
"5524",1.393769239688e+48,9,5,0
"5525",1.39399728363048e+48,0,1,0
"5526",1.39407386096725e+48,0,0,6
"5527",1.39422214313243e+48,0,11,0
"5528",1.39470825063778e+48,0,1,0
"5529",1.39472726562581e+48,0,0,1
"5530",1.39502746765907e+48,0,1,0
"5531",1.39517876804525e+48,0,1,0
"5532",1.39539830763882e+48,0,0,2
"5533",1.39540550479968e+48,1,0,0
"5534",1.39593683754076e+48,0,1,0
"5535",1.39594876844898e+48,2,0,0
"5536",1.3963161358326e+48,0,2,0
"5537",1.39680502037862e+48,1,0,0
"5538",1.3968556306509e+48,0,0,1
"5539",1.39708754981659e+48,0,1,0
"5540",1.397847534984e+48,8,2,0
"5541",1.3981809387385e+48,0,1,0
"5542",1.39838785890994e+48,0,0,1
"5543",1.39852859666711e+48,0,0,3
"5544",1.39858247197468e+48,1,0,0
"5545",1.39893067185709e+48,0,0,6
"5546",1.39939989670344e+48,0,0,4
"5547",1.39953099445916e+48,2,0,0
"5548",1.39982571716048e+48,0,1,0
"5549",1.40005802318354e+48,0,1,0
"5550",1.40020787224499e+48,0,0,1
"5551",1.40034497915893e+48,2,0,0
"5552",1.40064214556827e+48,16,0,0
"5553",1.40072121796362e+48,0,1,0
"5554",1.40093772639381e+48,2,0,0
"5555",1.40142787738891e+48,0,3,0
"5556",1.40150143279172e+48,0,0,2
"5557",1.40188456179402e+48,0,1,0
"5558",1.40204461256189e+48,0,0,1
"5559",1.40258449687246e+48,0,0,8
"5560",1.40265508503292e+48,0,1,0
"5561",1.40309712773125e+48,0,1,0
"5562",1.40319872561306e+48,0,1,0
"5563",1.40338133319398e+48,0,0,2
"5564",1.40343667329741e+48,0,1,0
"5565",1.40395586257501e+48,0,1,0
"5566",1.40405183232827e+48,2,0,0
"5567",1.40405640612408e+48,0,2,0
"5568",1.40469574883321e+48,2,0,0
"5569",1.40492175876945e+48,0,0,3
"5570",1.40509285767639e+48,0,6,0
"5571",1.40518994881133e+48,1,0,0
"5572",1.40519541890723e+48,0,1,0
"5573",1.40588218791243e+48,0,5,0
"5574",1.40599641670783e+48,0,1,0
"5575",1.40629775049704e+48,0,0,1
"5576",1.40630644512441e+48,0,0,4
"5577",1.40633529711573e+48,0,0,1
"5578",1.40678046017686e+48,1,0,0
"5579",1.40680178079662e+48,0,0,3
"5580",1.40695804314679e+48,0,9,0
"5581",1.40706477457812e+48,0,2,0
"5582",1.40711620978189e+48,0,1,0
"5583",1.4072070601846e+48,1,0,0
"5584",1.4072800419029e+48,11,0,0
"5585",1.40751373575119e+48,1,0,2
"5586",1.40824119084032e+48,0,0,2
"5587",1.40831766317182e+48,0,1,0
"5588",1.40842065819235e+48,0,1,0
"5589",1.40848356542533e+48,0,0,2
"5590",1.40886173600857e+48,1,0,0
"5591",1.40897307977541e+48,0,1,0
"5592",1.40903839900373e+48,0,1,0
"5593",1.40931464858773e+48,0,1,0
"5594",1.40934882471405e+48,0,0,18
"5595",1.40947728158068e+48,0,1,0
"5596",1.41005056707589e+48,0,0,1
"5597",1.41005428276281e+48,0,1,0
"5598",1.41016676532819e+48,1,0,0
"5599",1.41017723163976e+48,2,0,0
"5600",1.41036672691848e+48,12,1,0
"5601",1.41041968582997e+48,0,4,3
"5602",1.41127176224074e+48,1,0,0
"5603",1.41160459285655e+48,9,0,0
"5604",1.4117018470762e+48,0,0,1
"5605",1.41196417749181e+48,0,1,0
"5606",1.41236730161384e+48,0,1,0
"5607",1.41286049953195e+48,0,1,0
"5608",1.41286322604928e+48,2,0,0
"5609",1.41289380770992e+48,0,5,0
"5610",1.41304400791324e+48,0,0,5
"5611",1.41333243135426e+48,1,0,0
"5612",1.41382994981767e+48,0,0,1
"5613",1.41385825408618e+48,0,1,0
"5614",1.41411863255945e+48,1,0,0
"5615",1.41430716452079e+48,1,0,0
"5616",1.41448977991594e+48,1,0,0
"5617",1.41452504619858e+48,1,0,0
"5618",1.41466926606018e+48,0,1,0
"5619",1.41470434639206e+48,2,0,0
"5620",1.41505287251059e+48,3,0,0
"5621",1.41528722856332e+48,0,1,0
"5622",1.41554474450994e+48,1,0,0
"5623",1.41559566287927e+48,0,2,0
"5624",1.41624041643079e+48,0,3,0
"5625",1.41630583027913e+48,0,1,0
"5626",1.41635452451339e+48,0,1,0
"5627",1.41669226776902e+48,1,0,0
"5628",1.41696283092654e+48,4,0,0
"5629",1.41698098536466e+48,2,0,0
"5630",1.417045697799e+48,0,1,0
"5631",1.41756533702182e+48,1,0,0
"5632",1.41770935167667e+48,0,11,1
"5633",1.41782918823997e+48,1,0,0
"5634",1.41800464582663e+48,0,4,0
"5635",1.41857050649536e+48,1,0,0
"5636",1.41876857118545e+48,0,2,2
"5637",1.41899436938936e+48,0,2,0
"5638",1.41919631559692e+48,0,1,0
"5639",1.41935018032997e+48,0,1,0
"5640",1.41963280321993e+48,1,0,0
"5641",1.4196330249497e+48,3,0,0
"5642",1.41973085011373e+48,0,1,0
"5643",1.41995243697685e+48,0,0,3
"5644",1.42004627083058e+48,0,0,1
"5645",1.4200830370224e+48,0,0,1
"5646",1.42011482316739e+48,0,0,5
"5647",1.42017705140411e+48,0,0,6
"5648",1.42034944166312e+48,0,3,0
"5649",1.42042424173927e+48,1,0,0
"5650",1.42050140299795e+48,2,0,0
"5651",1.42091847906106e+48,1,0,0
"5652",1.42134904371296e+48,0,0,3
