,Augur,ICONOMI,Golem,Digix,Pluton (Plutus),SingularDTV,First Blood,VSice (VDlice),Hacker Gold (Ether.camp),Maker DAO,Chrono Bank,Unicorns (Ethereum Fundation),Xaurum,Acade City,Swarm City,Bitpark Coin,Round
0x00fc0f417a90a9bf6e84a03d3fa5dbbdd7eee143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x00fc2783c4d1c0cfc6ba5de79afc2248c7c58a92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x00fcc2ad66e9d8865cb5e80268e801885388e4ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x00fd4d0fec67545b4d17201e028dad2b9ae88ce4,1236875000000000000,0,0,0,0,1212,1255305429860000000000,0,0,0,0,0,0,0,0,0,0
0x00fe94475832227c0e40d3c2a4599d24e53d3819,0,0,50000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x00ff1d79e83997b205e7f0284f6f0502d75d979a,0,0,0,18256457940,0,0,0,0,0,11029975908071589977,0,2,0,0,0,0,0
0x01041cd66afd1e5ebd22873971c03f26217ce294,0,0,0,0,0,0,0,0,0,0,0,0,0,2017003731753665327085,0,0,0
0x01075450fb241eee20614521e0c172946eb326e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0109e7730b2b312affee9b4efc62b3a652f6771f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0112595c2df5c21d4757d528daef0e286c4ed2d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x011384bd82193d473871d43c19516ec7f39a7ebb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x011463616e54c8ef6bf792bcf736349b41575f19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01147d257817a9979fccda3be8ec6f463934c69e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x011c42c481983014f543a4fb4d96314b11d2c212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x011ff489bb6c83ef24196835894fa1e2059a1cb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01215d3054282aa1a2680f29b4d53783889a1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01224e6a2a5351ab3ca7763e6424cdb1bc12cfae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0122c71c43f0f095c52ad88a0e17761be0b8071c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x012b03f8ab43097fe2a2cab54cfab04e5e201dc7,0,0,0,0,0,48908,0,0,0,0,0,0,0,0,0,0,0
0x012d096a54c2770058e403777f767fcf631c00df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x012e93d018efa008cc840848815bab5d37c658d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x013402b25843a3cb11c44d54774ecfe1680178b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01349510117dc9081937794939552463f5616dfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0138e10053672db9fc4da9c6c846618a96ef18dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x013a9a00953f979ffc6b637a44554289b419f495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x013d46bd20620c175d90ca523845372dbd822631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01440005833a710365e67c44cd8dc98a848647ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x014ecaea691ed0dceb87d0c9e97c2ce0c5b81423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0152390fb3a27b0c4af448abc978375d51b036e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x015b0712bd2e0d720c6361108b37b34425017ae4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0164a75a71826e0370301169a18e2df54a58721d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0169c8930c00d27ebb1dae7b52f0ecdbfa778780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x016efe1a3d87bb2c2d99fdbf6396241ca25d4a62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01729e4c3fd81d733acb77ef0f17fff76e0647ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0179352defdfbcf10155845404af3831944e90a5,73772976486450135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x018322ab3a99608a2ba3fc5da426323407b2f786,0,0,50666666666666666600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0183a0dfcf3039606783cd346965cffa2c9039fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0187775ad7a6ef71d3f1dac9807ae01b4e371523,0,0,10000000000000000000000,0,0,2798,0,0,0,0,0,0,0,0,0,0,0
0x01889c70cdb15877396ab2c3a7e81d475661ede6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0191ee146fa57158805eb93b6a4214689098fc32,828000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0191f7801e9266c79d0ad762088555d6aa5d842e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01930a818ac319aa20d22318adf9d82c001c6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x019505e5bddbd5f669bb6d3668e08539ba1eeaa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0196b712a0459cbee711e7c1d34d2c85a9910379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x019dd0bbd3693f838a544df08ed4e2348d82d7a7,691585670000000000,0,4414077585970000000000,10167774400,0,0,457370992950000000000,0,0,0,0,0,0,0,0,0,0
0x01a3c09746a691217bd440b3ab2299f700b009bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01a7d9fa7d0eb1185c67e54da83c2e75db69e39f,0,0,0,995967970360,1000000000000000000,650343,0,0,0,0,0,0,0,0,0,0,0
0x01a9600772aea392757f44f6539d6d00075d2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01aed54f55a9ac22758dbc46d65ed5c919a169de,574969999998500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01b26ac98c2edaa2c22f5d8dbc906cdc9e36a888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01b6a8f8939c394f5a1ecb3305d98e19a36944cf,0,0,30000000000000000000000,50000250000,0,0,0,0,0,50000000000000000000,0,0,0,0,0,0,0
0x01b71aa33dfa8afe3e9c6f1de5be496a506759e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01c4ad90b6a33cc301b7f8d0b4024f51186c385b,0,0,0,0,0,0,22780000000000000000000,0,0,0,0,0,0,0,0,0,0
0x01c4b3d8063e6e5033db592ffb5ae649fbd6b798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01c4f84a43bc3162a6aa911b54044a9f2345325e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01ca58e33ec95a42820fbc618683c96299e31bae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01cb5a9cdb0b443bb02aa5616830eae27b6f615f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01cbf0c746a217a3147fd051a3fd8c83ca00a330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01d37daf1aa53d116461cb6d5226c934ecef46d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01d80e458ae6cd5d2bce90b06ff2d3fa993b65f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01dcfc01c0f16228e175b6a69812783ce3ad6c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01e3587af26ff5da0aa19ad8ee745213ab5cc5d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01e380e807bdb48bb43795ff8f45e1aac85f4810,0,0,0,0,0,294415,0,0,0,0,0,0,0,0,0,0,0
0x01e7da7ddd4226d0bf48cfb906c12d4433b6a7ac,51337048140000370000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01e93895e239285a1a88bc011aa0150e9ffd47a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01ef2f24735501f1d9c530725d6a800fdca08400,0,0,69000000000000000000000,0,0,45689,1000000000000000000,0,0,0,0,0,0,0,0,0,0
0x01f0ae2e2c30f4f1226d1289abc5dcf27b1ab9af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01f1aff04eb8c89fd329e7357e6f9f6633e52dc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01f1fd37095f0f05ca2762082ff85bb06989d90a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01f5ee3eb757130066b23269e060cc1f9c0f5a9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fb27290cc4015bb3d0f5c281781e5b1eb70361,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0
0x01fbd5304c85f7e4a52b97d8aa3b0f463c8a262a,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000,0,0,0
0x01fee24922220ab2f4089c61996297ac3df087ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0202e1d4be98c01cad6b46171b67eb0affb4655b,3428496640000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0205f9c7fc69c79b4e8c29a94b74d8e8ecbec812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020b6cc96b5d7b55859be241acf896485a54181d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0212a3766db7d389b287c7290e9dd9e2fa001997,0,0,0,0,0,0,0,0,0,0,0,0,0,2193145401000000000000,0,0,0
0x0220e17a0b7bdf227732e018f05e0d001ae5a838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02273afc551174c8397bb89ad3fdbc439aa3279e,7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0228b723b5fa5bd06a2ec56c0c42f316d4eaade9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x022eb1fde2ec6e48d65b79f23c4d3a225f638140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x023a5ae9d2dbfc534c362da5327847a6efa2d6b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x023d662f16d07ac5f269165cb4538116239d8020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x023f0c2366310b26da46e4c9fdaf137738534963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x024577d2250346f392a02db12c97351396de74db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02481642c82e45c4fd6a4242b03aa64ac16231a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x024c04e409792b87104cbf3088e67ffbc05088f0,0,0,0,0,2279859087845210000000,0,0,0,0,0,0,0,0,0,0,0,0
0x024d5d3061120f03dcfa110b5ba07c2204f949b4,0,0,253229380319130000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x024e1be86829f2aeeca7f37ef75f68ffe8517904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x024f49d14acf27414dde367b259a6e99a08a2f81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02528db0b47608bb37c554731c847add29071779,20376890000000000000,300759000000000000000,11358000000000000000000,0,0,1554,0,0,0,0,0,0,0,0,0,0,0
0x0257c0758016158e61b8189c5f239307a45096a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x025fbe684e8e6f7c3b914cba4dd09dcf3c57813b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0261c801f3ca4a1bf9e3462593ad7a334f8fd9b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0265561850c79d393d52d7f0d2c5af1997a98723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19138000000000000000000,0,0
0x02688702f98cacb1d1302ef74fbcad35ea9c66c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x026d30af030e29fefa68807a6e4e0e7286b8fc20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x026e54878148fe9f9364305b4762a6248c3d1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x026f2db6f47080e462bfb1c6add9c7e826c67909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x026f93877aae5c639361bf5ce626a48a6d1bb4e5,0,0,0,0,0,0,0,21279406873997258429000,0,0,0,0,0,0,0,0,0
0x0275d6bba0fe4f10738b63a21c1d17366521940b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02799f079bfe5a1bb22e4bafa1bee16687f3a91a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0284a880bb375a1922d1a0229f7ae3fbb4bc024d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02874ca14588be83d2d139215fec1117615555d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0291b3ed41b7d35081d091c42e67ef940163e0a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02925675dfe3ba2be5e88ecca3ac75fbba94be21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0294d7c0fae51e9c6ceb42d01d9f8e24e1a19d62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x029945f4638fa58b3dea7e2566e14e74521369e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02a0ecfa1d7e7b54d29faa457e21f330dd3147b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02a487592baa03f5289344327d2452f59efd2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02a4b53fe3aef8a6dc9a577974c98efff4843809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02a654560e9e3574fb5a41870e4dbbbe54272cff,0,6665449185000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02aaac0ba8ec79eaf373d3e1bede4feb2f7716f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02b6bd9660f03505d34fd5c21ddc773819bc8915,0,0,0,0,0,0,0,0,0,0,10048189000,0,0,0,0,0,0
0x02b732a40636df3d7ee3c9817504ab613e43a530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02bf4d673cba0dcf2cb54d576070f4d6d696b522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02c2c5646fdfdfc372fe3d6874ededbe303f93b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02c70b2d84930064af8f7b833e270e8cb3254e22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02cab6ad05b5925eba78fa22a1ea792215919735,361250789317873800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02ce82eb348acbea5395e8e12c4466b5685b4e35,0,20406485500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02cf6a83b8657044ebc9dbe498f5c9ff7722ce2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02d31cee9f50a8cd07ef44f89c92aea97db6fd0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02d38fdfb8db95fcdf6d9e2181628aad5ea77a18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02d54f5af29245255697e381084df13b368e40ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02e3ae2de6b71e9f79d00a1bd22c7e5817dfa549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02e9bc571cb8a5018b4f90047d8dddef61334fc3,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02ec48fa7e39f128aafec504520c9b1f09cf57ad,0,0,880000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02f075c10050abf75aa36d366bbbdf1ee1e6c1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02f37d6b9d0a9af1f69a43fc5dea7d0dae5c724a,0,0,0,0,0,0,0,0,0,0,0,0,0,940000000000000000000,0,0,0
0x02fba82e1c5aa6370b0856d38e59c115d2f756bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02fbde8bd3b787bf5582de7ba5011a58f36e6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0310a9f9502dcb47e64266d19fc0da216afbb7b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0313b0b36ec658eba508f3b860ff5e8e38febd60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0317dd9920719281c17603a7407ec2d13f5e8a82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03181d1ecc6dbc45f9b1c5987f297ca6d552dc53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x031a6ebb9f0dc0d23d2c25c9e2016d616d364bda,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000000000000000,0,0,0
0x031f4c9181595c3a81dae21b83cf381bfb82a0ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03266de53be3e10803865112773d33d1ca749609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x032f0ff4146dd662af140a775839fec08eae8f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x033ac09b42f9a3fb56d7cda2555cfed4ee2fa842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x034150f9b845e94ba9b6a489327462afa6cecb41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03416e075a08b89d623b3b91b51e9c144fda8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03480a6fa97b8da8dc8151e1fe448d99530f648a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03493101c7160bf68382c82430c6b668fcd74db3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x034ae99381dcb5c7080f519f1b560d27a9813c0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x034b14efeb64945f8709785c5f35f282a555a2fe,20000000000000000000,1867304082730000000000,7435036738666037700000,5000000000,0,300,0,167290877830000000000,2010000,0,0,0,49950000000,0,0,0,0
0x034d5ad109ba55216fb0863d87427f5aa3cc197e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03501504795459881e9d1b7670c22d065336a6ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x035153fb1840d59cdb96271be017bea73479281d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x035483926d143b394eb9fc8b974b44ebf338dfc7,17343145791662500000000,0,0,0,2822590057715000000000,0,0,0,0,2947145926923076923076,0,0,0,0,25320662180000000000000,0,0
0x0357d3e0a6268db4f42b05d47892c87cc9fab9b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x035880697640dbd13997ccd13cd4f434413923f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x035c298e6189a2c06e98a5e6fd264c5d8f988f46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03602c0d1b695494f193bcca6211281f2e413150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03615d9ddf8f069139b5b35861e861198c852d8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03665b1e9acd0568f26c4b2f79103e4d7740cea0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x036ac11c161c09d94ca39f7b24c1bc82046c332b,0,31514357260000000000000,240734887484960000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0375889d4220759d315db10fe9fc2f34ea1ccd1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x037ad10084c2633b1f4967b10091e93cc7075dfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x037dd056e7fdbd641db5b6bea2a8780a83fae180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03845f4429cc5be4c6ee72123ac5899668640f34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03867bd53f37b93a385ee6c1a6765929ddcdb96f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0388993598a04594cddace4a53e4d7342290b81c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x038c7f99f3c7825fbde9ee84d034fca597afdfc1,0,0,0,0,0,9338,0,0,0,0,0,0,0,0,0,0,0
0x038f6577b3cc954b12c905c7dfbe9b4a825e9ef5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x039b016d7ce913d7295be0e6ce4d4215d8be064e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03a7e97dca0fdb52bb9c50f2a96c3d3d94b971b1,280160000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03aa622881236dd0f4940c24c324ff8b7b7e2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03ac94bb74bf8cba58cda59f31e6efdabdbdb57f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03ad016dd1a12cd74444ba7ad160bbf338ebe258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03b02d691b708da138c6c143ea3b7b9b9763e337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03ba416000f2898c90d2ac1d0e089f8e140cf92a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03bf66c3922dee9f313b1649ce787e1af52c6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03c2db1c5596c9016b7f15559c997f9e192a25d8,0,0,0,0,0,0,0,132272716000000000000000,0,0,0,0,0,0,0,0,0
0x03c67202d693f37f2739112793777cfb2387d3a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03c7d7ff63e83056cdf665c56332dc2fdbf6bc02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03d99e372ee655826f2f7c622e119b0d719e32b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03dc6b4bc5d10ded7fd7a425418041a66111bb19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03e221700ab7560752fc21dff6604f5097bb94c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03e3683ab6b7fde6c8a7cfb76b0c7ba732c17224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03e6550d44afc471a6cd5e30caf5db34b7df6670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03e7e7b9037440c57e689ad4d8329acff82764bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03eb3568de27333de24aab4389401520c8ca71a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03f0e241825fa1a0fd87eb6355605103784ef34d,3631456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x03f456bcf4d258cedaeb73422ed581885a4f2782,0,0,0,0,0,0,0,0,0,0,159952911440,0,0,0,0,0,0
0x03fe0575906c670c751085590243e69d170708dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x040b6d4ec327d5306b7a9a1e588b767c5cf56c6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x040c5a80852a5f283be415883ecd03051225943d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0424193a415ebc86ff650e3bda37c521c5f6d45a,0,0,48500000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x042458778caa29df53a3a42ae636ed96ced46dc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x042d79d8149eaa12fbcfbe5d398ae0a475e1d473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x042f22077c638011862f260ba3277eef6d046b28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0437d797ae8b1e63442f6f4930bf641e1dd57986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x043afab3efe01865813190d07de8c47dc657bc97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x044b5dcf1af44bf23eff6082658bba7cb08a9a06,0,0,0,0,0,0,13090000000000000000000,0,0,0,0,0,0,0,0,0,0
0x04583d4bf5e2dbcea4323eeb8ac4962d439579d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0458dc2dcaf32c0b27e2889700631cb7c526b863,0,0,0,65166600000,0,0,0,0,0,0,0,0,0,0,0,0,0
0x045e718cc8bf15f93ea31e94e95b6ce5ea2fa423,0,0,0,0,50200000000000,0,0,0,0,0,0,0,0,0,0,0,0
0x0466ea45f7e5cdab5600085aefaa80b2f1731ecc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046a12ffb1e6dd58f1e517810845bb832f75062b,17590780000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046a33378db78801034566eb410ce615bebfe9ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046b29ea7b149220442cf94c04f2224b9b38d5f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046b5342088b2b2eb06f95b59600b0d3fee0355b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x046eb2db670e487e0f2c5b3c88df54bc24f4a70f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x047449fd3367d5e248d00f8ffdf8561f3c6b3dc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x04782f713a4d2ef0a7d0871eb36e73f61ae7af79,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0
0x047afd7c22a0e6f6d21df6aef917562e6a56c418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0480bd93f4546723fef2d075f525c104a427bcb8,0,0,0,0,0,0,0,0,0,0,0,0,0,500000000000000000000,0,0,0
0x0486ce1273ff225a99d3bf89cef4bf299ba7b381,0,0,92016196442340000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x048b46208b8f89b629f3c7ec19f2a81f8aa4f9a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x048f0325d5f58c6231bf6187431f89e07865a9bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x049e6ba9ebb8500d700a99a2a6781fdf0bbf2d6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x04ac650087355b1abce1de1eeeb8eec80cc62396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x04ae7bece2c25436873f117b65ce06d0b36f2e49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
